interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
646	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699466	Peponapis Pruinosa		Apidae	squash bee					http://purl.obolibrary.org/obo/RO_0002470		fed on	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural lab	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=32623	Nepeta cataria L.		Lamiaceae	catnip			United States	Virginia	Clarke	400 Blandy Farm Lane, Boyce, VA 22620 (Blandy Experimental Farm, Department of Environmental Sciences, University of Virginia)			agricultural, large screenhouse 	39.06	-78.064722					between 5 and 13 July, throughout August, mid-August 2006, in 2007, conducted studies...over 2 yr	2006.07.01/2008.07.31		https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	Females also observed returning to nests with pollen
647	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699466	Peponapis Pruinosa		Apidae	squash bee					http://purl.obolibrary.org/obo/RO_0008506		nest aggregations established near & below	vines	http://purl.obolibrary.org/obo/PO_0000003	Agricultural lab	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22368	Cucurbita foetidissima		Cucurbitaceae	calabazilla			United States	Virginia	Clarke	400 Blandy Farm Lane, Boyce, VA 22620 (Blandy Experimental Farm, Department of Environmental Sciences, University of Virginia)			agricultural, large screenhouse 	39.06	-78.064722					between 5 and 13 July, throughout August, mid-August 2006, in 2007, conducted studies...over 2 yr	2006.07.01/2008.07.31		https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
648	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
649	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
650	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
651	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
652	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
653	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
654	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
655	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714812	Bombus Impatiens		Apidae	eastern bumble bee	worker	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
656	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
657	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
658	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
659	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
660	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
661	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
662	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
663	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699559	Xenoglossa Strenua		Apidae	large squash bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
664	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
665	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
666	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
667	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
668	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
669	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
670	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
671	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=694894	Triepeolus Remigatus		Apidae	cuckoo bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
672	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154357	Lasioglossum		Halictidae	sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
